"id","source_question_id","destination_question_id","created_at","kind","updated_at","removed_at","created_by","removed_by"
234,481,545,"2014-04-27 13:49:21.825464","assumptive_dependency","2014-04-27 13:49:21.825464",NULL,NULL,NULL
235,486,545,"2014-04-27 13:49:38.333672","assumptive_dependency","2014-04-27 13:49:38.333672",NULL,NULL,NULL
236,490,545,"2014-04-27 13:50:22.237937","assumptive_dependency","2014-04-27 13:50:22.237937",NULL,NULL,NULL
237,492,545,"2014-04-27 13:50:53.49228","assumptive_dependency","2014-04-27 13:50:53.49228",NULL,NULL,NULL
238,495,545,"2014-04-27 13:51:28.653007","assumptive_dependency","2014-04-27 13:51:28.653007",NULL,NULL,NULL
239,497,545,"2014-04-27 13:51:50.059787","assumptive_dependency","2014-04-27 13:51:50.059787",NULL,NULL,NULL
240,504,545,"2014-04-27 13:52:14.844483","assumptive_dependency","2014-04-27 13:52:14.844483",NULL,NULL,NULL
241,512,545,"2014-04-27 13:52:36.923067","assumptive_dependency","2014-04-27 13:52:36.923067",NULL,NULL,NULL
242,518,545,"2014-04-27 13:52:49.030147","assumptive_dependency","2014-04-27 13:52:49.030147",NULL,NULL,NULL
243,524,545,"2014-04-27 13:53:13.375731","assumptive_dependency","2014-04-27 13:53:13.375731",NULL,NULL,NULL
244,458,544,"2014-04-27 13:57:50.426489","assumptive_dependency","2014-04-27 13:57:50.426489",NULL,NULL,NULL
245,470,544,"2014-04-27 13:58:40.016326","assumptive_dependency","2014-04-27 13:58:40.016326",NULL,NULL,NULL
246,472,544,"2014-04-27 13:59:36.864475","assumptive_dependency","2014-04-27 13:59:36.864475",NULL,NULL,NULL
247,473,544,"2014-04-27 14:00:07.983487","assumptive_dependency","2014-04-27 14:00:07.983487",NULL,NULL,NULL
248,477,544,"2014-04-27 14:00:30.229134","assumptive_dependency","2014-04-27 14:00:30.229134",NULL,NULL,NULL
249,499,544,"2014-04-27 14:01:02.629494","assumptive_dependency","2014-04-27 14:01:02.629494",NULL,NULL,NULL
250,502,544,"2014-04-27 14:01:26.286272","assumptive_dependency","2014-04-27 14:01:26.286272",NULL,NULL,NULL
251,520,544,"2014-04-27 14:01:40.082127","assumptive_dependency","2014-04-27 14:01:40.082127",NULL,NULL,NULL
252,522,544,"2014-04-27 14:02:06.359148","assumptive_dependency","2014-04-27 14:02:06.359148",NULL,NULL,NULL
253,528,544,"2014-04-27 14:02:19.815842","assumptive_dependency","2014-04-27 14:02:19.815842",NULL,NULL,NULL
255,475,543,"2014-04-27 14:03:51.299628","assumptive_dependency","2014-04-27 14:03:51.299628",NULL,NULL,NULL
256,489,543,"2014-04-27 14:05:55.83737","assumptive_dependency","2014-04-27 14:05:55.83737",NULL,NULL,NULL
257,493,543,"2014-04-27 14:06:17.239632","assumptive_dependency","2014-04-27 14:06:17.239632",NULL,NULL,NULL
258,498,543,"2014-04-27 14:06:49.819603","assumptive_dependency","2014-04-27 14:06:49.819603",NULL,NULL,NULL
259,500,543,"2014-04-27 14:07:18.723718","assumptive_dependency","2014-04-27 14:07:18.723718",NULL,NULL,NULL
260,501,543,"2014-04-27 14:07:33.208587","assumptive_dependency","2014-04-27 14:07:33.208587",NULL,NULL,NULL
261,503,543,"2014-04-27 14:07:55.190242","assumptive_dependency","2014-04-27 14:07:55.190242",NULL,NULL,NULL
262,505,543,"2014-04-27 14:08:11.758464","assumptive_dependency","2014-04-27 14:08:11.758464",NULL,NULL,NULL
263,514,543,"2014-04-27 14:08:57.140541","assumptive_dependency","2014-04-27 14:08:57.140541",NULL,NULL,NULL
264,515,543,"2014-04-27 14:09:17.736929","assumptive_dependency","2014-04-27 14:09:17.736929",NULL,NULL,NULL
265,525,543,"2014-04-27 14:09:49.556555","assumptive_dependency","2014-04-27 14:09:49.556555",NULL,NULL,NULL
266,527,543,"2014-04-27 14:10:02.252397","assumptive_dependency","2014-04-27 14:10:02.252397",NULL,NULL,NULL
267,485,542,"2014-04-27 14:10:32.654281","assumptive_dependency","2014-04-27 14:10:32.654281",NULL,NULL,NULL
268,474,542,"2014-04-27 14:11:53.146534","assumptive_dependency","2014-04-27 14:11:53.146534",NULL,NULL,NULL
269,478,542,"2014-04-27 14:12:24.994895","assumptive_dependency","2014-04-27 14:12:24.994895",NULL,NULL,NULL
270,482,542,"2014-04-27 14:12:44.77747","assumptive_dependency","2014-04-27 14:12:44.77747",NULL,NULL,NULL
271,491,542,"2014-04-27 14:13:06.98866","assumptive_dependency","2014-04-27 14:13:06.98866",NULL,NULL,NULL
272,516,542,"2014-04-27 14:13:37.824222","assumptive_dependency","2014-04-27 14:13:37.824222",NULL,NULL,NULL
273,523,542,"2014-04-27 14:13:54.212297","assumptive_dependency","2014-04-27 14:13:54.212297",NULL,NULL,NULL
274,521,335,"2014-05-03 08:16:46.588579","assumptive_dependency","2014-05-03 08:16:46.588579",NULL,NULL,NULL
275,569,617,"2014-05-08 14:41:10.827345","assumptive_dependency","2014-05-08 14:41:10.827345",NULL,NULL,NULL
276,570,617,"2014-05-08 14:41:11.294945","assumptive_dependency","2014-05-08 14:41:11.294945",NULL,NULL,NULL
277,571,617,"2014-05-08 14:41:11.587938","assumptive_dependency","2014-05-08 14:41:11.587938",NULL,NULL,NULL
278,572,617,"2014-05-08 14:41:11.887948","assumptive_dependency","2014-05-08 14:41:11.887948",NULL,NULL,NULL
279,573,617,"2014-05-08 14:41:12.158023","assumptive_dependency","2014-05-08 14:41:12.158023",NULL,NULL,NULL
280,574,617,"2014-05-08 14:41:12.443707","assumptive_dependency","2014-05-08 14:41:12.443707",NULL,NULL,NULL
281,575,617,"2014-05-08 14:41:12.728285","assumptive_dependency","2014-05-08 14:41:12.728285",NULL,NULL,NULL
282,591,617,"2014-05-08 14:41:13.01988","assumptive_dependency","2014-05-08 14:41:13.01988",NULL,NULL,NULL
283,592,617,"2014-05-08 14:41:13.300704","assumptive_dependency","2014-05-08 14:41:13.300704",NULL,NULL,NULL
284,594,617,"2014-05-08 14:41:13.56765","assumptive_dependency","2014-05-08 14:41:13.56765",NULL,NULL,NULL
285,595,617,"2014-05-08 14:41:13.842614","assumptive_dependency","2014-05-08 14:41:13.842614",NULL,NULL,NULL
286,597,617,"2014-05-08 14:41:14.137658","assumptive_dependency","2014-05-08 14:41:14.137658",NULL,NULL,NULL
287,599,617,"2014-05-08 14:41:14.402657","assumptive_dependency","2014-05-08 14:41:14.402657",NULL,NULL,NULL
288,600,617,"2014-05-08 14:41:14.672856","assumptive_dependency","2014-05-08 14:41:14.672856",NULL,NULL,NULL
289,601,617,"2014-05-08 14:41:14.942713","assumptive_dependency","2014-05-08 14:41:14.942713",NULL,NULL,NULL
290,602,617,"2014-05-08 14:41:15.215176","assumptive_dependency","2014-05-08 14:41:15.215176",NULL,NULL,NULL
291,603,617,"2014-05-08 14:41:15.492644","assumptive_dependency","2014-05-08 14:41:15.492644",NULL,NULL,NULL
292,604,617,"2014-05-08 14:41:15.760165","assumptive_dependency","2014-05-08 14:41:15.760165",NULL,NULL,NULL
293,605,617,"2014-05-08 14:41:16.040281","assumptive_dependency","2014-05-08 14:41:16.040281",NULL,NULL,NULL
294,606,617,"2014-05-08 14:41:16.312083","assumptive_dependency","2014-05-08 14:41:16.312083",NULL,NULL,NULL
315,389,586,"2014-05-13 11:32:42.103587","assumptive_dependency","2014-05-13 11:32:42.103587",NULL,NULL,NULL
316,389,615,"2014-05-13 11:32:42.127095","assumptive_dependency","2014-05-13 11:32:42.127095",NULL,NULL,NULL
317,406,387,"2014-05-27 09:46:41.833065","assumptive_dependency","2014-05-27 09:46:41.833065",NULL,NULL,NULL
318,171,170,"2014-05-27 09:47:20.198812","assumptive_dependency","2014-05-27 09:47:20.198812",NULL,NULL,NULL
319,431,395,"2014-05-27 09:47:38.852735","assumptive_dependency","2014-05-27 09:47:38.852735",NULL,NULL,NULL
320,386,374,"2014-05-27 09:47:57.181974","assumptive_dependency","2014-05-27 09:47:57.181974",NULL,NULL,NULL
321,410,375,"2014-05-27 09:48:46.658296","assumptive_dependency","2014-05-27 09:48:46.658296",NULL,NULL,NULL
322,408,410,"2014-05-27 09:49:23.693065","assumptive_dependency","2014-05-27 09:49:23.693065",NULL,NULL,NULL
323,374,410,"2014-05-27 09:49:55.139264","assumptive_dependency","2014-05-27 09:49:55.139264",NULL,NULL,NULL
324,372,410,"2014-05-27 09:50:15.725402","assumptive_dependency","2014-05-27 09:50:15.725402",NULL,NULL,NULL
325,399,398,"2014-06-16 16:06:20.444781","assumptive_dependency","2014-06-16 16:06:20.444781",NULL,NULL,NULL
326,398,535,"2014-06-16 16:07:07.228417","assumptive_dependency","2014-06-16 16:07:07.228417",NULL,NULL,NULL
327,560,559,"2014-06-16 16:08:13.224481","assumptive_dependency","2014-06-16 16:08:13.224481",NULL,NULL,NULL
328,401,607,"2014-06-16 16:08:57.664643","assumptive_dependency","2014-06-16 16:08:57.664643",NULL,NULL,NULL
329,400,607,"2014-06-16 16:09:33.464905","assumptive_dependency","2014-06-16 16:09:33.464905",NULL,NULL,NULL
330,727,726,"2014-06-22 17:37:40.493287","assumptive_dependency","2014-06-22 17:37:40.493287",NULL,NULL,NULL
331,726,365,"2014-06-22 17:38:39.77404","assumptive_dependency","2014-06-22 17:38:39.77404",NULL,NULL,NULL
332,330,354,"2014-06-23 15:10:55.975926","assumptive_dependency","2014-06-23 15:10:55.975926",NULL,NULL,NULL
333,727,735,"2014-06-26 13:30:13.777701","assumptive_dependency","2014-06-26 13:30:13.777701",NULL,NULL,NULL
334,741,697,"2014-07-01 06:16:59.19208","assumptive_dependency","2014-07-01 06:16:59.19208",NULL,NULL,NULL
335,355,358,"2014-07-01 06:18:49.690033","assumptive_dependency","2014-07-01 06:18:49.690033",NULL,NULL,NULL
336,127,143,"2014-07-07 03:06:14.104002","assumptive_dependency","2014-07-07 03:06:14.104002",NULL,NULL,NULL
337,326,321,"2014-07-07 21:38:10.28674","assumptive_dependency","2014-07-07 21:38:10.28674",NULL,NULL,NULL
338,687,401,"2014-07-07 21:41:10.603293","assumptive_dependency","2014-07-07 21:41:10.603293",NULL,NULL,NULL
339,729,338,"2014-07-07 21:42:57.05394","assumptive_dependency","2014-07-07 21:42:57.05394",NULL,NULL,NULL
340,729,341,"2014-07-07 21:42:57.075402","assumptive_dependency","2014-07-07 21:42:57.075402",NULL,NULL,NULL
341,729,342,"2014-07-07 21:46:06.736974","assumptive_dependency","2014-07-07 21:46:06.736974",NULL,NULL,NULL
342,377,127,"2014-07-14 22:47:01.802653","assumptive_dependency","2014-07-14 22:47:01.802653",NULL,NULL,NULL
343,738,747,"2014-07-14 22:49:04.977281","assumptive_dependency","2014-07-14 22:49:04.977281",NULL,NULL,NULL
344,164,74,"2014-07-24 11:10:40.107738","assumptive_dependency","2014-07-24 11:10:40.107738",NULL,NULL,NULL
345,764,767,"2014-07-25 10:50:48.350346","assumptive_dependency","2014-07-25 10:50:48.350346",NULL,NULL,NULL
346,765,767,"2014-07-25 10:51:47.679863","assumptive_dependency","2014-07-25 10:51:47.679863",NULL,NULL,NULL
347,766,767,"2014-07-25 10:52:34.269921","assumptive_dependency","2014-07-25 10:52:34.269921",NULL,NULL,NULL
348,768,764,"2014-07-25 10:55:22.245516","assumptive_dependency","2014-07-25 10:55:22.245516",NULL,NULL,NULL
349,769,766,"2014-07-25 10:56:33.290622","assumptive_dependency","2014-07-25 10:56:33.290622",NULL,NULL,NULL
350,770,765,"2014-07-25 10:57:08.23473","assumptive_dependency","2014-07-25 10:57:08.23473",NULL,NULL,NULL
351,772,768,"2014-07-25 10:58:13.345089","assumptive_dependency","2014-07-25 10:58:13.345089",NULL,NULL,NULL
352,772,769,"2014-07-25 10:58:13.364966","assumptive_dependency","2014-07-25 10:58:13.364966",NULL,NULL,NULL
353,772,770,"2014-07-25 10:58:13.369051","assumptive_dependency","2014-07-25 10:58:13.369051",NULL,NULL,NULL
354,771,768,"2014-07-25 10:59:57.528207","assumptive_dependency","2014-07-25 10:59:57.528207",NULL,NULL,NULL
355,771,769,"2014-07-25 10:59:57.551215","assumptive_dependency","2014-07-25 10:59:57.551215",NULL,NULL,NULL
356,771,770,"2014-07-25 10:59:57.556729","assumptive_dependency","2014-07-25 10:59:57.556729",NULL,NULL,NULL
357,771,764,"2014-07-25 10:59:57.560484","assumptive_dependency","2014-07-25 10:59:57.560484",NULL,NULL,NULL
358,771,765,"2014-07-25 10:59:57.56413","assumptive_dependency","2014-07-25 10:59:57.56413",NULL,NULL,NULL
359,771,766,"2014-07-25 10:59:57.567894","assumptive_dependency","2014-07-25 10:59:57.567894",NULL,NULL,NULL
360,822,399,"2014-07-30 14:54:49.160093","assumptive_dependency","2014-07-30 14:54:49.160093",NULL,NULL,NULL
361,772,132,"2014-08-01 11:07:01.690917","assumptive_dependency","2014-08-01 11:07:01.690917",NULL,NULL,NULL
362,555,554,"2014-08-05 13:56:22.627215","assumptive_dependency","2014-08-05 13:56:22.627215",NULL,NULL,NULL
363,748,344,"2014-08-05 13:57:06.273984","assumptive_dependency","2014-08-05 13:57:06.273984",NULL,NULL,NULL
364,836,834,"2014-08-07 11:15:25.966792","assumptive_dependency","2014-08-07 11:15:25.966792",NULL,NULL,NULL
365,374,834,"2014-08-07 11:17:07.923756","assumptive_dependency","2014-08-07 11:17:07.923756",NULL,NULL,NULL
366,374,835,"2014-08-07 11:17:08.321403","assumptive_dependency","2014-08-07 11:17:08.321403",NULL,NULL,NULL
367,386,835,"2014-08-07 11:17:39.46165","assumptive_dependency","2014-08-07 11:17:39.46165",NULL,NULL,NULL
368,386,836,"2014-08-07 11:17:39.84824","assumptive_dependency","2014-08-07 11:17:39.84824",NULL,NULL,NULL
369,410,836,"2014-08-07 11:17:53.051189","assumptive_dependency","2014-08-07 11:17:53.051189",NULL,NULL,NULL
370,372,836,"2014-08-07 11:18:31.684098","assumptive_dependency","2014-08-07 11:18:31.684098",NULL,NULL,NULL
371,556,814,"2014-08-14 10:23:08.195439","assumptive_dependency","2014-08-14 10:23:08.195439",NULL,NULL,NULL
372,556,815,"2014-08-14 10:23:08.22077","assumptive_dependency","2014-08-14 10:23:08.22077",NULL,NULL,NULL
373,815,814,"2014-08-14 10:23:36.298062","assumptive_dependency","2014-08-14 10:23:36.298062",NULL,NULL,NULL
374,803,801,"2014-08-17 23:03:38.693987","assumptive_dependency","2014-08-17 23:03:38.693987",NULL,NULL,NULL
375,803,802,"2014-08-17 23:03:38.727502","assumptive_dependency","2014-08-17 23:03:38.727502",NULL,NULL,NULL
376,806,805,"2014-08-17 23:17:09.60147","assumptive_dependency","2014-08-17 23:17:09.60147",NULL,NULL,NULL
377,773,697,"2014-08-22 15:54:04.294365","assumptive_dependency","2014-08-22 15:54:04.294365",NULL,NULL,NULL
378,697,696,"2014-08-22 15:54:59.77711","assumptive_dependency","2014-08-22 15:54:59.77711",NULL,NULL,NULL
379,638,696,"2014-08-22 15:56:35.442454","assumptive_dependency","2014-08-22 15:56:35.442454",NULL,NULL,NULL
380,839,838,"2014-08-25 10:21:12.325811","assumptive_dependency","2014-08-25 10:21:12.325811",NULL,NULL,NULL
381,566,217,"2014-08-25 11:10:00.935859","assumptive_dependency","2014-08-25 11:10:00.935859",NULL,NULL,NULL
382,757,749,"2014-09-08 16:12:00.489377","assumptive_dependency","2014-09-08 16:12:00.489377",NULL,NULL,NULL
383,75,74,"2014-09-08 16:19:22.756379","assumptive_dependency","2014-09-08 16:19:22.756379",NULL,NULL,NULL
384,32,27,"2014-09-08 16:30:07.421206","assumptive_dependency","2014-09-08 16:30:07.421206",NULL,NULL,NULL
385,317,853,"2014-09-11 10:09:05.300204","assumptive_dependency","2014-09-11 10:09:05.300204",NULL,NULL,NULL
386,697,910,"2014-09-16 21:53:11.13641","assumptive_dependency","2014-09-16 21:53:11.13641",NULL,NULL,NULL
387,697,905,"2014-09-16 22:25:09.131519","assumptive_dependency","2014-09-16 22:25:09.131519",NULL,NULL,NULL
388,697,924,"2014-09-26 20:05:46.715151","assumptive_dependency","2014-09-26 20:05:46.715151",NULL,NULL,NULL
389,726,930,"2014-10-01 03:09:52.190229","assumptive_dependency","2014-10-01 03:09:52.190229",NULL,NULL,NULL
390,727,930,"2014-10-01 03:10:19.966479","assumptive_dependency","2014-10-01 03:10:19.966479",NULL,NULL,NULL
391,926,927,"2014-10-14 21:07:11.231615","assumptive_dependency","2014-10-14 21:07:11.231615",NULL,NULL,NULL
392,927,925,"2014-10-14 21:07:43.129","assumptive_dependency","2014-10-14 21:07:43.129",NULL,NULL,NULL
393,942,943,"2014-10-14 21:08:28.954634","assumptive_dependency","2014-10-14 21:08:28.954634",NULL,NULL,NULL
394,943,940,"2014-10-14 21:09:07.832311","assumptive_dependency","2014-10-14 21:09:07.832311",NULL,NULL,NULL
395,949,948,"2014-10-14 23:50:43.365928","assumptive_dependency","2014-10-14 23:50:43.365928",NULL,NULL,NULL
396,948,947,"2014-10-14 23:51:09.547403","assumptive_dependency","2014-10-14 23:51:09.547403",NULL,NULL,NULL
397,954,953,"2014-10-14 23:58:12.471464","assumptive_dependency","2014-10-14 23:58:12.471464",NULL,NULL,NULL
398,953,952,"2014-10-14 23:58:39.253521","assumptive_dependency","2014-10-14 23:58:39.253521",NULL,NULL,NULL
399,959,958,"2014-10-14 23:59:21.334464","assumptive_dependency","2014-10-14 23:59:21.334464",NULL,NULL,NULL
400,958,957,"2014-10-14 23:59:50.325837","assumptive_dependency","2014-10-14 23:59:50.325837",NULL,NULL,NULL
401,964,963,"2014-10-15 00:01:22.334791","assumptive_dependency","2014-10-15 00:01:22.334791",NULL,NULL,NULL
402,969,968,"2014-10-15 00:01:36.130401","assumptive_dependency","2014-10-15 00:01:36.130401",NULL,NULL,NULL
403,963,962,"2014-10-15 00:02:16.854857","assumptive_dependency","2014-10-15 00:02:16.854857",NULL,NULL,NULL
404,968,967,"2014-10-15 00:02:28.068168","assumptive_dependency","2014-10-15 00:02:28.068168",NULL,NULL,NULL
405,974,973,"2014-10-15 00:04:56.177185","assumptive_dependency","2014-10-15 00:04:56.177185",NULL,NULL,NULL
406,979,978,"2014-10-15 00:05:08.560216","assumptive_dependency","2014-10-15 00:05:08.560216",NULL,NULL,NULL
407,984,983,"2014-10-15 00:05:19.364343","assumptive_dependency","2014-10-15 00:05:19.364343",NULL,NULL,NULL
408,973,972,"2014-10-15 00:05:59.779822","assumptive_dependency","2014-10-15 00:05:59.779822",NULL,NULL,NULL
409,978,977,"2014-10-15 00:06:11.092092","assumptive_dependency","2014-10-15 00:06:11.092092",NULL,NULL,NULL
410,983,982,"2014-10-15 00:06:22.943923","assumptive_dependency","2014-10-15 00:06:22.943923",NULL,NULL,NULL
411,989,988,"2014-10-15 00:06:47.85567","assumptive_dependency","2014-10-15 00:06:47.85567",NULL,NULL,NULL
412,988,987,"2014-10-15 00:07:10.587853","assumptive_dependency","2014-10-15 00:07:10.587853",NULL,NULL,NULL
413,1007,942,"2014-10-20 15:24:12.646754","assumptive_dependency","2014-10-20 15:24:12.646754",NULL,NULL,NULL
414,1008,949,"2014-10-20 15:28:21.437702","assumptive_dependency","2014-10-20 15:28:21.437702",NULL,NULL,NULL
416,1010,959,"2014-10-20 15:29:55.756675","assumptive_dependency","2014-10-20 15:29:55.756675",NULL,NULL,NULL
425,951,948,"2014-10-20 15:44:41.265226","assumptive_dependency","2014-10-20 15:44:41.265226",NULL,NULL,NULL
428,966,963,"2014-10-20 15:48:24.495199","assumptive_dependency","2014-10-20 15:48:24.495199",NULL,NULL,NULL
431,981,978,"2014-10-20 16:03:20.506214","assumptive_dependency","2014-10-20 16:03:20.506214",NULL,NULL,NULL
415,1009,954,"2014-10-20 15:28:58.621089","assumptive_dependency","2014-10-20 15:28:58.621089",NULL,NULL,NULL
417,1011,964,"2014-10-20 15:30:38.852461","assumptive_dependency","2014-10-20 15:30:38.852461",NULL,NULL,NULL
422,1016,989,"2014-10-20 15:36:36.97878","assumptive_dependency","2014-10-20 15:36:36.97878",NULL,NULL,NULL
430,975,973,"2014-10-20 16:02:50.657863","assumptive_dependency","2014-10-20 16:02:50.657863",NULL,NULL,NULL
432,986,983,"2014-10-20 16:04:28.319812","assumptive_dependency","2014-10-20 16:04:28.319812",NULL,NULL,NULL
433,991,988,"2014-10-20 16:05:15.600665","assumptive_dependency","2014-10-20 16:05:15.600665",NULL,NULL,NULL
434,928,927,"2014-10-20 16:05:45.311841","assumptive_dependency","2014-10-20 16:05:45.311841",NULL,NULL,NULL
418,1012,969,"2014-10-20 15:32:35.850189","assumptive_dependency","2014-10-20 15:32:35.850189",NULL,NULL,NULL
419,1013,974,"2014-10-20 15:34:28.886442","assumptive_dependency","2014-10-20 15:34:28.886442",NULL,NULL,NULL
420,1014,979,"2014-10-20 15:35:11.333706","assumptive_dependency","2014-10-20 15:35:11.333706",NULL,NULL,NULL
421,1015,984,"2014-10-20 15:36:06.40702","assumptive_dependency","2014-10-20 15:36:06.40702",NULL,NULL,NULL
423,929,926,"2014-10-20 15:37:56.416248","assumptive_dependency","2014-10-20 15:37:56.416248",NULL,NULL,NULL
424,944,943,"2014-10-20 15:41:53.539323","assumptive_dependency","2014-10-20 15:41:53.539323",NULL,NULL,NULL
426,956,953,"2014-10-20 15:45:28.379168","assumptive_dependency","2014-10-20 15:45:28.379168",NULL,NULL,NULL
427,961,958,"2014-10-20 15:46:32.86964","assumptive_dependency","2014-10-20 15:46:32.86964",NULL,NULL,NULL
429,971,968,"2014-10-20 15:49:45.322415","assumptive_dependency","2014-10-20 15:49:45.322415",NULL,NULL,NULL
435,1022,1023,"2014-10-22 00:37:06.652092","assumptive_dependency","2014-10-22 00:37:06.652092",NULL,NULL,NULL
436,1023,556,"2014-10-22 00:37:32.334095","assumptive_dependency","2014-10-22 00:37:32.334095",NULL,NULL,NULL
437,1023,867,"2014-10-22 00:37:50.799332","assumptive_dependency","2014-10-22 00:37:50.799332",NULL,NULL,NULL
438,1026,1023,"2014-10-22 00:38:17.98008","assumptive_dependency","2014-10-22 00:38:17.98008",NULL,NULL,NULL
439,944,928,"2014-10-30 14:34:51.137987","assumptive_dependency","2014-10-30 14:34:51.137987",NULL,NULL,NULL
440,951,928,"2014-10-30 14:35:17.86146","assumptive_dependency","2014-10-30 14:35:17.86146",NULL,NULL,NULL
441,956,928,"2014-10-30 14:35:49.340101","assumptive_dependency","2014-10-30 14:35:49.340101",NULL,NULL,NULL
442,961,928,"2014-10-30 14:36:19.036717","assumptive_dependency","2014-10-30 14:36:19.036717",NULL,NULL,NULL
443,966,928,"2014-10-30 14:36:39.564098","assumptive_dependency","2014-10-30 14:36:39.564098",NULL,NULL,NULL
444,971,928,"2014-10-30 14:37:02.43479","assumptive_dependency","2014-10-30 14:37:02.43479",NULL,NULL,NULL
445,975,928,"2014-10-30 14:37:58.561852","assumptive_dependency","2014-10-30 14:37:58.561852",NULL,NULL,NULL
446,981,928,"2014-10-30 14:38:20.531092","assumptive_dependency","2014-10-30 14:38:20.531092",NULL,NULL,NULL
447,986,928,"2014-10-30 14:38:49.934579","assumptive_dependency","2014-10-30 14:38:49.934579",NULL,NULL,NULL
448,991,928,"2014-10-30 14:39:18.171837","assumptive_dependency","2014-10-30 14:39:18.171837",NULL,NULL,NULL
449,1043,1037,"2014-12-01 02:56:20.436929","assumptive_dependency","2014-12-01 02:56:20.436929",NULL,NULL,NULL
450,1075,201,"2014-12-16 14:45:58.636195","assumptive_dependency","2014-12-16 14:45:58.636195",NULL,NULL,NULL
451,49,57,"2014-12-16 22:43:07.003725","assumptive_dependency","2014-12-16 22:43:07.003725",NULL,NULL,NULL
452,58,57,"2014-12-16 22:48:17.719814","assumptive_dependency","2014-12-16 22:48:17.719814",NULL,NULL,NULL
453,704,694,"2014-12-17 22:40:11.210626","assumptive_dependency","2014-12-17 22:40:11.210626",NULL,NULL,NULL
454,705,694,"2014-12-17 22:40:52.445201","assumptive_dependency","2014-12-17 22:40:52.445201",NULL,NULL,NULL
455,705,704,"2014-12-17 22:40:52.477531","assumptive_dependency","2014-12-17 22:40:52.477531",NULL,NULL,NULL
456,706,694,"2014-12-17 22:41:08.824646","assumptive_dependency","2014-12-17 22:41:08.824646",NULL,NULL,NULL
457,1077,1076,"2014-12-24 07:29:40.087069","assumptive_dependency","2014-12-24 07:29:40.087069",NULL,NULL,NULL
458,1066,1076,"2014-12-24 07:30:08.925326","assumptive_dependency","2014-12-24 07:30:08.925326",NULL,NULL,NULL
459,63,1077,"2014-12-24 07:39:51.500427","assumptive_dependency","2014-12-24 07:39:51.500427",NULL,NULL,NULL
460,59,58,"2014-12-24 07:43:38.62321","assumptive_dependency","2014-12-24 07:43:38.62321",NULL,NULL,NULL
461,63,59,"2014-12-24 07:44:06.659933","assumptive_dependency","2014-12-24 07:44:06.659933",NULL,NULL,NULL
462,67,63,"2014-12-24 07:44:57.382473","assumptive_dependency","2014-12-24 07:44:57.382473",NULL,NULL,NULL
463,50,57,"2014-12-24 07:46:21.661191","assumptive_dependency","2014-12-24 07:46:21.661191",NULL,NULL,NULL
464,158,1003,"2014-12-27 14:47:26.20735","assumptive_dependency","2014-12-27 14:47:26.20735",NULL,NULL,NULL
465,1052,1050,"2014-12-27 14:49:53.538167","assumptive_dependency","2014-12-27 14:49:53.538167",NULL,NULL,NULL
466,1131,1132,"2015-01-09 15:34:15.775931","assumptive_dependency","2015-01-09 15:34:15.775931",NULL,NULL,NULL
467,1130,1131,"2015-01-09 15:35:20.34681","assumptive_dependency","2015-01-09 15:35:20.34681",NULL,NULL,NULL
468,1130,1132,"2015-01-09 15:35:20.371334","assumptive_dependency","2015-01-09 15:35:20.371334",NULL,NULL,NULL
469,1138,1050,"2015-01-12 10:47:59.691807","assumptive_dependency","2015-01-12 10:47:59.691807",NULL,NULL,NULL
470,802,1094,"2015-01-22 11:41:42.650624","assumptive_dependency","2015-01-22 11:41:42.650624",NULL,NULL,NULL
471,1063,1094,"2015-01-22 11:42:06.27905","assumptive_dependency","2015-01-22 11:42:06.27905",NULL,NULL,NULL
472,1093,801,"2015-01-22 11:42:25.462573","assumptive_dependency","2015-01-22 11:42:25.462573",NULL,NULL,NULL
473,1063,1090,"2015-01-22 11:42:49.515752","assumptive_dependency","2015-01-22 11:42:49.515752",NULL,NULL,NULL
474,803,1063,"2015-01-22 11:43:09.404555","assumptive_dependency","2015-01-22 11:43:09.404555",NULL,NULL,NULL
475,900,909,"2015-01-24 18:14:47.31267","assumptive_dependency","2015-01-24 18:14:47.31267",NULL,NULL,NULL
476,1176,1177,"2015-01-27 12:37:55.514858","assumptive_dependency","2015-01-27 12:37:55.514858",NULL,NULL,NULL
477,1176,1179,"2015-01-27 12:37:55.540841","assumptive_dependency","2015-01-27 12:37:55.540841",NULL,NULL,NULL
478,864,865,"2015-01-29 13:54:59.774369","assumptive_dependency","2015-01-29 13:54:59.774369",NULL,NULL,NULL
479,369,140,"2015-02-05 10:59:21.551636","assumptive_dependency","2015-02-05 10:59:21.551636",NULL,NULL,NULL
480,1071,1072,"2015-02-12 10:05:31.803009","assumptive_dependency","2015-02-12 10:05:31.803009",NULL,NULL,NULL
481,1207,1209,"2015-02-13 05:24:33.178686","assumptive_dependency","2015-02-13 05:24:33.178686",NULL,NULL,NULL
482,1118,1117,"2015-02-13 05:29:12.707922","assumptive_dependency","2015-02-13 05:29:12.707922",NULL,NULL,NULL
483,1158,1117,"2015-02-13 05:30:22.847616","assumptive_dependency","2015-02-13 05:30:22.847616",NULL,NULL,NULL
484,1035,1045,"2015-02-13 05:31:41.530077","assumptive_dependency","2015-02-13 05:31:41.530077",NULL,NULL,NULL
485,584,1117,"2015-02-13 05:32:12.095309","assumptive_dependency","2015-02-13 05:32:12.095309",NULL,NULL,NULL
